class_name,source_folder,original_filename,original_path,augmentation_type,output_filename,output_path,parameters_json,original_height,original_width,output_height,output_width
word,word_pdfs_png,Ancient_Egypt.png,word_pdfs_png/Ancient_Egypt.png,random_crop,Ancient_Egypt__random_crop.png,augmented_images/word/random_crop/Ancient_Egypt__random_crop.png,"{""top_crop_pct"": 0.0175, ""bottom_crop_pct"": 0.0132, ""left_crop_pct"": 0.0291, ""right_crop_pct"": 0.0284, ""cropped_size"": [161, 154]}",166,164,166,164
word,word_pdfs_png,Ancient_Egypt.png,word_pdfs_png/Ancient_Egypt.png,bit_depth_reduction,Ancient_Egypt__bit_depth_reduction.png,augmented_images/word/bit_depth_reduction/Ancient_Egypt__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",166,164,166,164
word,word_pdfs_png,Ancient_Greece.png,word_pdfs_png/Ancient_Greece.png,gaussian_noise,Ancient_Greece__gaussian_noise.png,augmented_images/word/gaussian_noise/Ancient_Greece__gaussian_noise.png,"{""sigma"": 18.7774}",157,155,157,155
word,word_pdfs_png,Ancient_Greece.png,word_pdfs_png/Ancient_Greece.png,jpeg_compression,Ancient_Greece__jpeg_compression.png,augmented_images/word/jpeg_compression/Ancient_Greece__jpeg_compression.png,"{""jpeg_quality"": 58}",157,155,157,155
word,word_pdfs_png,Ancient_Greece.png,word_pdfs_png/Ancient_Greece.png,dpi_downsampling,Ancient_Greece__dpi_downsampling.png,augmented_images/word/dpi_downsampling/Ancient_Greece__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [38, 37]}",157,155,157,155
word,word_pdfs_png,Ancient_Greece.png,word_pdfs_png/Ancient_Greece.png,random_crop,Ancient_Greece__random_crop.png,augmented_images/word/random_crop/Ancient_Greece__random_crop.png,"{""top_crop_pct"": 0.0198, ""bottom_crop_pct"": 0.0122, ""left_crop_pct"": 0.0173, ""right_crop_pct"": 0.0297, ""cropped_size"": [152, 147]}",157,155,157,155
word,word_pdfs_png,Ancient_Greece.png,word_pdfs_png/Ancient_Greece.png,bit_depth_reduction,Ancient_Greece__bit_depth_reduction.png,augmented_images/word/bit_depth_reduction/Ancient_Greece__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",157,155,157,155
word,word_pdfs_png,Ancient_Rome.png,word_pdfs_png/Ancient_Rome.png,gaussian_noise,Ancient_Rome__gaussian_noise.png,augmented_images/word/gaussian_noise/Ancient_Rome__gaussian_noise.png,"{""sigma"": 17.1016}",160,158,160,158
word,word_pdfs_png,Ancient_Rome.png,word_pdfs_png/Ancient_Rome.png,jpeg_compression,Ancient_Rome__jpeg_compression.png,augmented_images/word/jpeg_compression/Ancient_Rome__jpeg_compression.png,"{""jpeg_quality"": 35}",160,158,160,158
word,word_pdfs_png,Ancient_Rome.png,word_pdfs_png/Ancient_Rome.png,dpi_downsampling,Ancient_Rome__dpi_downsampling.png,augmented_images/word/dpi_downsampling/Ancient_Rome__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 150, ""scale_factor"": 0.5, ""intermediate_size"": [80, 79]}",160,158,160,158
word,word_pdfs_png,Ancient_Rome.png,word_pdfs_png/Ancient_Rome.png,random_crop,Ancient_Rome__random_crop.png,augmented_images/word/random_crop/Ancient_Rome__random_crop.png,"{""top_crop_pct"": 0.0148, ""bottom_crop_pct"": 0.0213, ""left_crop_pct"": 0.0116, ""right_crop_pct"": 0.0246, ""cropped_size"": [155, 152]}",160,158,160,158
word,word_pdfs_png,Ancient_Rome.png,word_pdfs_png/Ancient_Rome.png,bit_depth_reduction,Ancient_Rome__bit_depth_reduction.png,augmented_images/word/bit_depth_reduction/Ancient_Rome__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",160,158,160,158
word,word_pdfs_png,Andes.png,word_pdfs_png/Andes.png,gaussian_noise,Andes__gaussian_noise.png,augmented_images/word/gaussian_noise/Andes__gaussian_noise.png,"{""sigma"": 17.2403}",156,155,156,155
word,word_pdfs_png,Andes.png,word_pdfs_png/Andes.png,jpeg_compression,Andes__jpeg_compression.png,augmented_images/word/jpeg_compression/Andes__jpeg_compression.png,"{""jpeg_quality"": 68}",156,155,156,155
word,word_pdfs_png,Andes.png,word_pdfs_png/Andes.png,dpi_downsampling,Andes__dpi_downsampling.png,augmented_images/word/dpi_downsampling/Andes__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 150, ""scale_factor"": 0.5, ""intermediate_size"": [78, 78]}",156,155,156,155
word,word_pdfs_png,Andes.png,word_pdfs_png/Andes.png,random_crop,Andes__random_crop.png,augmented_images/word/random_crop/Andes__random_crop.png,"{""top_crop_pct"": 0.0126, ""bottom_crop_pct"": 0.0195, ""left_crop_pct"": 0.021, ""right_crop_pct"": 0.0153, ""cropped_size"": [151, 150]}",156,155,156,155
word,word_pdfs_png,Andes.png,word_pdfs_png/Andes.png,bit_depth_reduction,Andes__bit_depth_reduction.png,augmented_images/word/bit_depth_reduction/Andes__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",156,155,156,155
word,word_pdfs_png,Andy_Warhol.png,word_pdfs_png/Andy_Warhol.png,gaussian_noise,Andy_Warhol__gaussian_noise.png,augmented_images/word/gaussian_noise/Andy_Warhol__gaussian_noise.png,"{""sigma"": 18.0865}",166,164,166,164
word,word_pdfs_png,Andy_Warhol.png,word_pdfs_png/Andy_Warhol.png,jpeg_compression,Andy_Warhol__jpeg_compression.png,augmented_images/word/jpeg_compression/Andy_Warhol__jpeg_compression.png,"{""jpeg_quality"": 47}",166,164,166,164
word,word_pdfs_png,Andy_Warhol.png,word_pdfs_png/Andy_Warhol.png,dpi_downsampling,Andy_Warhol__dpi_downsampling.png,augmented_images/word/dpi_downsampling/Andy_Warhol__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 150, ""scale_factor"": 0.5, ""intermediate_size"": [83, 82]}",166,164,166,164
word,word_pdfs_png,Andy_Warhol.png,word_pdfs_png/Andy_Warhol.png,random_crop,Andy_Warhol__random_crop.png,augmented_images/word/random_crop/Andy_Warhol__random_crop.png,"{""top_crop_pct"": 0.0286, ""bottom_crop_pct"": 0.0251, ""left_crop_pct"": 0.0238, ""right_crop_pct"": 0.0243, ""cropped_size"": [157, 156]}",166,164,166,164
word,word_pdfs_png,Andy_Warhol.png,word_pdfs_png/Andy_Warhol.png,bit_depth_reduction,Andy_Warhol__bit_depth_reduction.png,augmented_images/word/bit_depth_reduction/Andy_Warhol__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",166,164,166,164
word,word_pdfs_png,Anesthesia.png,word_pdfs_png/Anesthesia.png,gaussian_noise,Anesthesia__gaussian_noise.png,augmented_images/word/gaussian_noise/Anesthesia__gaussian_noise.png,"{""sigma"": 10.9849}",158,156,158,156
word,word_pdfs_png,Anesthesia.png,word_pdfs_png/Anesthesia.png,jpeg_compression,Anesthesia__jpeg_compression.png,augmented_images/word/jpeg_compression/Anesthesia__jpeg_compression.png,"{""jpeg_quality"": 62}",158,156,158,156
word,word_pdfs_png,Anesthesia.png,word_pdfs_png/Anesthesia.png,dpi_downsampling,Anesthesia__dpi_downsampling.png,augmented_images/word/dpi_downsampling/Anesthesia__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [38, 37]}",158,156,158,156
word,word_pdfs_png,Anesthesia.png,word_pdfs_png/Anesthesia.png,random_crop,Anesthesia__random_crop.png,augmented_images/word/random_crop/Anesthesia__random_crop.png,"{""top_crop_pct"": 0.0188, ""bottom_crop_pct"": 0.0204, ""left_crop_pct"": 0.0124, ""right_crop_pct"": 0.0145, ""cropped_size"": [152, 152]}",158,156,158,156
word,word_pdfs_png,Anesthesia.png,word_pdfs_png/Anesthesia.png,bit_depth_reduction,Anesthesia__bit_depth_reduction.png,augmented_images/word/bit_depth_reduction/Anesthesia__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",158,156,158,156
word,word_pdfs_png,Angel_Falls.png,word_pdfs_png/Angel_Falls.png,gaussian_noise,Angel_Falls__gaussian_noise.png,augmented_images/word/gaussian_noise/Angel_Falls__gaussian_noise.png,"{""sigma"": 10.0713}",156,155,156,155
word,word_pdfs_png,Angel_Falls.png,word_pdfs_png/Angel_Falls.png,jpeg_compression,Angel_Falls__jpeg_compression.png,augmented_images/word/jpeg_compression/Angel_Falls__jpeg_compression.png,"{""jpeg_quality"": 57}",156,155,156,155
word,word_pdfs_png,Angel_Falls.png,word_pdfs_png/Angel_Falls.png,dpi_downsampling,Angel_Falls__dpi_downsampling.png,augmented_images/word/dpi_downsampling/Angel_Falls__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 150, ""scale_factor"": 0.5, ""intermediate_size"": [78, 78]}",156,155,156,155
word,word_pdfs_png,Angel_Falls.png,word_pdfs_png/Angel_Falls.png,random_crop,Angel_Falls__random_crop.png,augmented_images/word/random_crop/Angel_Falls__random_crop.png,"{""top_crop_pct"": 0.0218, ""bottom_crop_pct"": 0.0101, ""left_crop_pct"": 0.0242, ""right_crop_pct"": 0.0112, ""cropped_size"": [151, 149]}",156,155,156,155
word,word_pdfs_png,Angel_Falls.png,word_pdfs_png/Angel_Falls.png,bit_depth_reduction,Angel_Falls__bit_depth_reduction.png,augmented_images/word/bit_depth_reduction/Angel_Falls__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",156,155,156,155
word,word_pdfs_png,Antarctica.png,word_pdfs_png/Antarctica.png,gaussian_noise,Antarctica__gaussian_noise.png,augmented_images/word/gaussian_noise/Antarctica__gaussian_noise.png,"{""sigma"": 6.011}",162,161,162,161
word,word_pdfs_png,Antarctica.png,word_pdfs_png/Antarctica.png,jpeg_compression,Antarctica__jpeg_compression.png,augmented_images/word/jpeg_compression/Antarctica__jpeg_compression.png,"{""jpeg_quality"": 22}",162,161,162,161
word,word_pdfs_png,Antarctica.png,word_pdfs_png/Antarctica.png,dpi_downsampling,Antarctica__dpi_downsampling.png,augmented_images/word/dpi_downsampling/Antarctica__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [39, 39]}",162,161,162,161
word,word_pdfs_png,Antarctica.png,word_pdfs_png/Antarctica.png,random_crop,Antarctica__random_crop.png,augmented_images/word/random_crop/Antarctica__random_crop.png,"{""top_crop_pct"": 0.0114, ""bottom_crop_pct"": 0.0148, ""left_crop_pct"": 0.0234, ""right_crop_pct"": 0.0143, ""cropped_size"": [158, 155]}",162,161,162,161
word,word_pdfs_png,Antarctica.png,word_pdfs_png/Antarctica.png,bit_depth_reduction,Antarctica__bit_depth_reduction.png,augmented_images/word/bit_depth_reduction/Antarctica__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",162,161,162,161
word,word_pdfs_png,Anthropology.png,word_pdfs_png/Anthropology.png,gaussian_noise,Anthropology__gaussian_noise.png,augmented_images/word/gaussian_noise/Anthropology__gaussian_noise.png,"{""sigma"": 6.9847}",144,143,144,143
word,word_pdfs_png,Anthropology.png,word_pdfs_png/Anthropology.png,jpeg_compression,Anthropology__jpeg_compression.png,augmented_images/word/jpeg_compression/Anthropology__jpeg_compression.png,"{""jpeg_quality"": 79}",144,143,144,143
word,word_pdfs_png,Anthropology.png,word_pdfs_png/Anthropology.png,dpi_downsampling,Anthropology__dpi_downsampling.png,augmented_images/word/dpi_downsampling/Anthropology__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [35, 34]}",144,143,144,143
word,word_pdfs_png,Anthropology.png,word_pdfs_png/Anthropology.png,random_crop,Anthropology__random_crop.png,augmented_images/word/random_crop/Anthropology__random_crop.png,"{""top_crop_pct"": 0.0149, ""bottom_crop_pct"": 0.0195, ""left_crop_pct"": 0.0181, ""right_crop_pct"": 0.0119, ""cropped_size"": [139, 138]}",144,143,144,143
word,word_pdfs_png,Anthropology.png,word_pdfs_png/Anthropology.png,bit_depth_reduction,Anthropology__bit_depth_reduction.png,augmented_images/word/bit_depth_reduction/Anthropology__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",144,143,144,143
word,word_pdfs_png,Antibiotic.png,word_pdfs_png/Antibiotic.png,gaussian_noise,Antibiotic__gaussian_noise.png,augmented_images/word/gaussian_noise/Antibiotic__gaussian_noise.png,"{""sigma"": 14.8847}",169,168,169,168
word,word_pdfs_png,Antibiotic.png,word_pdfs_png/Antibiotic.png,jpeg_compression,Antibiotic__jpeg_compression.png,augmented_images/word/jpeg_compression/Antibiotic__jpeg_compression.png,"{""jpeg_quality"": 42}",169,168,169,168
word,word_pdfs_png,Antibiotic.png,word_pdfs_png/Antibiotic.png,dpi_downsampling,Antibiotic__dpi_downsampling.png,augmented_images/word/dpi_downsampling/Antibiotic__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [41, 40]}",169,168,169,168
word,word_pdfs_png,Antibiotic.png,word_pdfs_png/Antibiotic.png,random_crop,Antibiotic__random_crop.png,augmented_images/word/random_crop/Antibiotic__random_crop.png,"{""top_crop_pct"": 0.0182, ""bottom_crop_pct"": 0.0273, ""left_crop_pct"": 0.0111, ""right_crop_pct"": 0.0231, ""cropped_size"": [161, 162]}",169,168,169,168
word,word_pdfs_png,Antibiotic.png,word_pdfs_png/Antibiotic.png,bit_depth_reduction,Antibiotic__bit_depth_reduction.png,augmented_images/word/bit_depth_reduction/Antibiotic__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",169,168,169,168
word,word_pdfs_png,Anxiety.png,word_pdfs_png/Anxiety.png,gaussian_noise,Anxiety__gaussian_noise.png,augmented_images/word/gaussian_noise/Anxiety__gaussian_noise.png,"{""sigma"": 14.6927}",146,145,146,145
word,word_pdfs_png,Anxiety.png,word_pdfs_png/Anxiety.png,jpeg_compression,Anxiety__jpeg_compression.png,augmented_images/word/jpeg_compression/Anxiety__jpeg_compression.png,"{""jpeg_quality"": 23}",146,145,146,145
word,word_pdfs_png,Anxiety.png,word_pdfs_png/Anxiety.png,dpi_downsampling,Anxiety__dpi_downsampling.png,augmented_images/word/dpi_downsampling/Anxiety__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [35, 35]}",146,145,146,145
word,word_pdfs_png,Anxiety.png,word_pdfs_png/Anxiety.png,random_crop,Anxiety__random_crop.png,augmented_images/word/random_crop/Anxiety__random_crop.png,"{""top_crop_pct"": 0.0246, ""bottom_crop_pct"": 0.026, ""left_crop_pct"": 0.0122, ""right_crop_pct"": 0.0138, ""cropped_size"": [138, 141]}",146,145,146,145
word,word_pdfs_png,Anxiety.png,word_pdfs_png/Anxiety.png,bit_depth_reduction,Anxiety__bit_depth_reduction.png,augmented_images/word/bit_depth_reduction/Anxiety__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",146,145,146,145
word,word_pdfs_png,Arab_Spring.png,word_pdfs_png/Arab_Spring.png,gaussian_noise,Arab_Spring__gaussian_noise.png,augmented_images/word/gaussian_noise/Arab_Spring__gaussian_noise.png,"{""sigma"": 13.0443}",202,201,202,201
word,word_pdfs_png,Arab_Spring.png,word_pdfs_png/Arab_Spring.png,jpeg_compression,Arab_Spring__jpeg_compression.png,augmented_images/word/jpeg_compression/Arab_Spring__jpeg_compression.png,"{""jpeg_quality"": 28}",202,201,202,201
word,word_pdfs_png,Arab_Spring.png,word_pdfs_png/Arab_Spring.png,dpi_downsampling,Arab_Spring__dpi_downsampling.png,augmented_images/word/dpi_downsampling/Arab_Spring__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [48, 48]}",202,201,202,201
word,word_pdfs_png,Arab_Spring.png,word_pdfs_png/Arab_Spring.png,random_crop,Arab_Spring__random_crop.png,augmented_images/word/random_crop/Arab_Spring__random_crop.png,"{""top_crop_pct"": 0.0137, ""bottom_crop_pct"": 0.0193, ""left_crop_pct"": 0.0275, ""right_crop_pct"": 0.0115, ""cropped_size"": [195, 193]}",202,201,202,201
word,word_pdfs_png,Arab_Spring.png,word_pdfs_png/Arab_Spring.png,bit_depth_reduction,Arab_Spring__bit_depth_reduction.png,augmented_images/word/bit_depth_reduction/Arab_Spring__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",202,201,202,201
word,word_pdfs_png,Archaeology.png,word_pdfs_png/Archaeology.png,gaussian_noise,Archaeology__gaussian_noise.png,augmented_images/word/gaussian_noise/Archaeology__gaussian_noise.png,"{""sigma"": 17.1203}",155,153,155,153
word,word_pdfs_png,Archaeology.png,word_pdfs_png/Archaeology.png,jpeg_compression,Archaeology__jpeg_compression.png,augmented_images/word/jpeg_compression/Archaeology__jpeg_compression.png,"{""jpeg_quality"": 74}",155,153,155,153
word,word_pdfs_png,Archaeology.png,word_pdfs_png/Archaeology.png,dpi_downsampling,Archaeology__dpi_downsampling.png,augmented_images/word/dpi_downsampling/Archaeology__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 150, ""scale_factor"": 0.5, ""intermediate_size"": [78, 76]}",155,153,155,153
word,word_pdfs_png,Archaeology.png,word_pdfs_png/Archaeology.png,random_crop,Archaeology__random_crop.png,augmented_images/word/random_crop/Archaeology__random_crop.png,"{""top_crop_pct"": 0.011, ""bottom_crop_pct"": 0.03, ""left_crop_pct"": 0.0267, ""right_crop_pct"": 0.0294, ""cropped_size"": [148, 145]}",155,153,155,153
word,word_pdfs_png,Archaeology.png,word_pdfs_png/Archaeology.png,bit_depth_reduction,Archaeology__bit_depth_reduction.png,augmented_images/word/bit_depth_reduction/Archaeology__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",155,153,155,153
word,word_pdfs_png,Architecture.png,word_pdfs_png/Architecture.png,gaussian_noise,Architecture__gaussian_noise.png,augmented_images/word/gaussian_noise/Architecture__gaussian_noise.png,"{""sigma"": 18.8955}",164,162,164,162
word,word_pdfs_png,Architecture.png,word_pdfs_png/Architecture.png,jpeg_compression,Architecture__jpeg_compression.png,augmented_images/word/jpeg_compression/Architecture__jpeg_compression.png,"{""jpeg_quality"": 74}",164,162,164,162
word,word_pdfs_png,Architecture.png,word_pdfs_png/Architecture.png,dpi_downsampling,Architecture__dpi_downsampling.png,augmented_images/word/dpi_downsampling/Architecture__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 150, ""scale_factor"": 0.5, ""intermediate_size"": [82, 81]}",164,162,164,162
word,word_pdfs_png,Architecture.png,word_pdfs_png/Architecture.png,random_crop,Architecture__random_crop.png,augmented_images/word/random_crop/Architecture__random_crop.png,"{""top_crop_pct"": 0.0133, ""bottom_crop_pct"": 0.0197, ""left_crop_pct"": 0.0143, ""right_crop_pct"": 0.018, ""cropped_size"": [159, 157]}",164,162,164,162
word,word_pdfs_png,Architecture.png,word_pdfs_png/Architecture.png,bit_depth_reduction,Architecture__bit_depth_reduction.png,augmented_images/word/bit_depth_reduction/Architecture__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",164,162,164,162
word,word_pdfs_png,Arctic_Ocean.png,word_pdfs_png/Arctic_Ocean.png,gaussian_noise,Arctic_Ocean__gaussian_noise.png,augmented_images/word/gaussian_noise/Arctic_Ocean__gaussian_noise.png,"{""sigma"": 5.8795}",157,156,157,156
word,word_pdfs_png,Arctic_Ocean.png,word_pdfs_png/Arctic_Ocean.png,jpeg_compression,Arctic_Ocean__jpeg_compression.png,augmented_images/word/jpeg_compression/Arctic_Ocean__jpeg_compression.png,"{""jpeg_quality"": 44}",157,156,157,156
